date,teamA,teamB,match_type,venue_type,teamA_form_last5,teamB_form_last5,teamA_avg_goals_scored,teamA_avg_goals_conceded,teamB_avg_goals_scored,teamB_avg_goals_conceded,teamA_elo,teamB_elo,diff_elo,diff_form_last5,diff_avg_goals_scored,diff_avg_goals_conceded,result
2006-03-29,Equatorial Guinea,Benin,friendly,false,9.000,4.000,0.800,0.400,0.400,1.200,1402.221,1400.085,2.136,5.000,0.400,-0.800,teamA_win
2006-03-29,Mexico,Paraguay,friendly,true,9.000,10.000,1.000,1.000,1.200,0.600,1811.976,1721.796,90.180,-1.000,-0.200,0.400,teamA_win
2006-03-30,Japan,Ecuador,friendly,false,10.000,3.000,2.600,1.000,0.600,1.600,1838.300,1695.371,142.928,7.000,2.000,-0.600,teamA_win
2006-04-01,Taiwan,Philippines,regional_championship,true,1.000,3.000,0.000,3.000,0.800,2.800,1202.849,1023.898,178.951,-2.000,-0.800,0.200,teamA_win
2006-04-01,India,Afghanistan,regional_championship,true,7.000,3.000,1.000,2.200,0.600,3.400,1388.816,1246.472,142.344,4.000,0.400,-1.200,teamA_win
2006-04-01,Bangladesh,Cambodia,regional_championship,false,4.000,0.000,0.200,1.600,0.400,4.800,1315.364,1141.132,174.232,4.000,-0.200,-3.200,teamA_win
2006-04-01,Palestine,Guam,regional_championship,true,9.000,0.000,1.200,1.000,0.200,10.800,1386.536,1191.815,194.721,9.000,1.000,-9.800,teamA_win
2006-04-01,Tanzania,Zanzibar,friendly,false,10.000,8.000,1.200,1.000,1.200,1.200,1349.090,1339.045,10.045,2.000,0.000,-0.200,draw
2006-04-02,Tajikistan,Macao,regional_championship,true,3.000,0.000,0.800,3.600,0.400,3.800,1471.812,1127.086,344.726,3.000,0.400,-0.200,teamA_win
2006-04-02,Pakistan,Kyrgyzstan,regional_championship,true,1.000,3.000,0.200,2.200,1.000,2.000,1169.742,1391.004,-221.263,-2.000,-0.800,0.200,teamA_win
2006-04-02,Sri Lanka,Brunei,regional_championship,true,1.000,1.000,0.200,1.600,0.200,3.200,1220.249,1101.866,118.382,0.000,0.000,-1.600,teamA_win
2006-04-02,Nepal,Bhutan,regional_championship,true,3.000,0.000,0.800,2.800,0.200,3.400,1189.234,1225.361,-36.127,3.000,0.600,-0.600,teamA_win
2006-04-03,India,Philippines,regional_championship,true,7.000,3.000,1.200,2.200,0.800,2.800,1396.464,1017.321,379.142,4.000,0.400,-0.600,draw
2006-04-03,Afghanistan,Taiwan,regional_championship,true,3.000,4.000,0.600,3.400,0.200,2.600,1238.825,1209.425,29.400,-1.000,0.400,0.800,draw
2006-04-03,Palestine,Cambodia,regional_championship,true,12.000,0.000,3.400,0.400,0.400,3.400,1392.682,1134.423,258.259,12.000,3.000,-3.000,teamA_win
2006-04-03,Bangladesh,Guam,regional_championship,false,7.000,0.000,0.600,1.400,0.200,12.000,1322.073,1185.669,136.404,7.000,0.400,-10.600,teamA_win
2006-04-04,Kyrgyzstan,Macao,regional_championship,true,3.000,0.000,0.800,1.800,0.400,4.000,1371.470,1124.064,247.406,3.000,0.400,-2.200,teamA_win
2006-04-04,Tajikistan,Pakistan,regional_championship,true,6.000,3.000,1.600,1.800,0.400,2.200,1474.833,1189.276,285.557,3.000,1.200,-0.400,teamA_win
2006-04-04,Sri Lanka,Bhutan,regional_championship,true,4.000,0.000,0.400,1.000,0.200,3.000,1228.647,1211.566,17.081,4.000,0.200,-2.000,teamA_win
2006-04-04,Brunei,Nepal,regional_championship,true,1.000,6.000,0.200,2.600,1.200,2.400,1093.468,1203.029,-109.561,-5.000,-1.000,0.200,teamA_win
2006-04-05,Afghanistan,Philippines,regional_championship,true,4.000,4.000,1.000,3.000,0.800,2.200,1237.770,1027.288,210.481,0.000,0.200,0.800,draw
2006-04-05,India,Taiwan,regional_championship,true,5.000,5.000,1.000,2.400,0.600,2.000,1386.497,1210.480,176.016,0.000,0.400,0.400,draw
2006-04-05,Cambodia,Guam,regional_championship,true,0.000,0.000,0.200,3.800,0.200,10.800,1129.812,1177.839,-48.027,0.000,0.000,-7.000,draw
2006-04-05,Bangladesh,Palestine,regional_championship,false,9.000,12.000,1.200,1.400,3.800,0.400,1329.903,1397.293,-67.390,-3.000,-2.600,1.000,draw
2006-04-06,Macao,Pakistan,regional_championship,true,0.000,3.000,0.400,3.800,0.400,2.400,1119.214,1185.227,-66.013,-3.000,0.000,1.400,draw
2006-04-06,Nepal,Sri Lanka,regional_championship,true,6.000,6.000,1.400,1.400,0.600,1.000,1186.713,1240.533,-53.820,0.000,0.800,0.400,draw
2006-04-06,Cambodia,Guam,regional_championship,true,1.000,1.000,0.200,2.200,0.200,7.800,1131.529,1176.122,-44.593,0.000,0.000,-5.600,teamA_win
2006-04-06,Kyrgyzstan,Tajikistan,regional_championship,true,6.000,9.000,0.800,1.400,2.000,1.200,1376.320,1478.882,-102.561,-3.000,-1.200,0.200,teamA_win
2006-04-06,Bhutan,Brunei,regional_championship,true,0.000,4.000,0.200,2.400,0.600,2.600,1199.680,1109.784,89.896,-4.000,-0.400,-0.200,draw
2006-04-07,Kyrgyzstan,Macao,regional_championship,true,9.000,1.000,1.000,0.800,0.800,3.600,1392.407,1121.561,270.845,8.000,0.200,-2.800,teamA_win
2006-04-08,Sri Lanka,Taiwan,regional_championship,true,7.000,5.000,0.800,1.000,0.600,2.000,1238.612,1216.322,22.291,2.000,0.200,-1.000,teamA_win
2006-04-09,Nepal,India,regional_championship,true,7.000,5.000,1.400,1.200,0.600,2.000,1188.634,1380.656,-192.021,2.000,0.800,-0.800,teamA_win
2006-04-09,Kyrgyzstan,Palestine,regional_championship,true,9.000,10.000,1.200,0.800,3.400,0.600,1396.751,1394.898,1.853,-1.000,-2.200,0.200,teamA_win
2006-04-10,Bangladesh,Tajikistan,regional_championship,false,7.000,9.000,1.200,1.600,2.000,0.600,1332.298,1462.795,-130.497,-2.000,-0.800,1.000,teamB_win
2006-04-11,United States,Jamaica,friendly,false,12.000,4.000,2.800,1.200,1.200,2.600,1849.203,1667.130,182.073,8.000,1.600,-1.400,draw
2006-04-12,Nepal,Sri Lanka,regional_championship,true,10.000,10.000,2.000,0.800,1.400,0.600,1207.416,1250.311,-42.895,0.000,0.600,0.200,draw
2006-04-12,Azerbaijan,Turkey,friendly,false,2.000,10.000,0.200,1.200,1.800,1.400,1325.750,1785.548,-459.798,-8.000,-1.600,-0.200,draw
2006-04-13,Tajikistan,Kyrgyzstan,regional_championship,true,9.000,12.000,2.400,0.800,1.000,0.200,1470.809,1409.184,61.625,-3.000,1.400,0.600,teamA_win
2006-04-14,Lesotho,Swaziland,friendly,false,1.000,7.000,1.200,2.000,1.400,2.600,1317.936,1362.910,-44.973,-6.000,-0.200,-0.600,teamA_win
2006-04-16,Tajikistan,Sri Lanka,regional_championship,true,12.000,11.000,2.800,0.400,1.400,0.400,1481.115,1248.776,232.339,1.000,1.400,0.000,teamA_win
2006-04-16,Lesotho,Swaziland,friendly,false,3.000,7.000,2.000,1.800,1.400,2.600,1326.402,1354.445,-28.043,-4.000,0.600,-0.800,draw
2006-04-25,Chile,New Zealand,friendly,false,5.000,12.000,0.800,2.000,3.000,0.400,1624.950,1660.333,-35.383,-7.000,-2.200,1.600,teamA_win
2006-04-27,Chile,New Zealand,friendly,false,5.000,9.000,1.200,2.000,1.200,1.200,1633.211,1652.072,-18.861,-4.000,0.000,0.800,teamA_win
2006-04-29,Angola,Mauritius,regional_championship,true,5.000,7.000,1.200,1.600,1.000,1.000,1646.551,1453.085,193.466,-2.000,0.200,0.600,teamA_win
2006-04-29,Lesotho,Mozambique,regional_championship,false,4.000,7.000,2.200,1.800,0.800,1.200,1327.006,1427.440,-100.434,-3.000,1.400,0.600,draw
2006-04-30,Mauritius,Mozambique,regional_championship,true,4.000,8.000,0.800,2.000,0.800,1.000,1446.906,1423.924,22.982,-4.000,0.000,1.000,draw
2006-04-30,Lesotho,Angola,regional_championship,false,5.000,7.000,1.600,1.000,1.800,1.400,1330.522,1652.731,-322.209,-2.000,-0.200,-0.400,teamB_win
2006-05-02,United Arab Emirates,Syria,friendly,false,13.000,8.000,2.000,0.400,2.000,0.800,1582.759,1580.449,2.310,5.000,0.000,-0.400,teamA_win
2006-05-02,Poland,Lithuania,friendly,false,9.000,4.000,1.800,1.000,0.600,1.400,1756.262,1455.901,300.361,5.000,1.200,-0.400,teamB_win
2006-05-05,Mexico,Venezuela,friendly,true,12.000,4.000,1.400,0.600,1.200,1.800,1817.572,1544.968,272.604,8.000,0.200,-1.200,teamA_win
2006-05-09,Japan,Bulgaria,friendly,false,10.000,13.000,2.600,1.000,2.600,0.600,1842.877,1646.199,196.678,-3.000,0.000,0.400,teamB_win
2006-05-10,Lesotho,South Africa,friendly,false,5.000,3.000,1.600,1.200,0.800,1.800,1327.139,1562.726,-235.587,2.000,0.800,-0.600,draw
2006-05-10,Trinidad and Tobago,Peru,friendly,false,13.000,7.000,1.400,0.400,1.600,1.600,1667.343,1605.193,62.150,6.000,-0.200,-1.200,draw
2006-05-11,Belgium,Saudi Arabia,friendly,true,7.000,5.000,2.200,0.800,1.600,1.600,1632.898,1733.781,-100.883,2.000,0.600,-0.800,teamA_win
2006-05-11,Scotland,Bulgaria,friendly,true,7.000,13.000,1.400,1.200,2.600,0.800,1627.774,1657.543,-29.768,-6.000,-1.200,0.400,teamA_win
2006-05-12,Mexico,DR Congo,friendly,false,12.000,5.000,1.200,0.600,0.600,1.200,1820.157,1564.876,255.281,7.000,0.600,-0.600,teamA_win
2006-05-13,Japan,Scotland,friendly,false,10.000,7.000,2.400,0.800,2.000,1.200,1831.534,1635.915,195.618,3.000,0.400,-0.400,draw
2006-05-14,Saudi Arabia,Togo,friendly,true,4.000,3.000,1.600,1.800,0.600,1.600,1724.162,1605.885,118.277,1.000,1.000,0.200,teamA_win
2006-05-14,Botswana,Zambia,friendly,false,3.000,7.000,0.200,0.600,1.600,1.600,1415.644,1603.702,-188.058,-4.000,-1.400,-1.000,draw
2006-05-14,Poland,Faroe Islands,friendly,false,9.000,0.000,1.600,0.800,0.200,2.400,1743.523,1258.180,485.343,9.000,1.400,-1.600,teamA_win
2006-05-18,Moldova,Azerbaijan,friendly,false,3.000,3.000,0.800,1.400,0.200,1.000,1397.266,1332.257,65.009,0.000,0.600,0.400,draw
2006-05-20,South Africa,Swaziland,regional_championship,true,4.000,5.000,0.400,1.200,1.400,2.800,1558.299,1353.840,204.459,-1.000,-1.000,-1.600,teamA_win
2006-05-20,Botswana,Madagascar,regional_championship,false,3.000,4.000,0.200,0.600,1.000,1.600,1419.348,1400.951,18.398,-1.000,-0.800,-1.000,teamA_win
2006-05-20,Guadeloupe,Saint Lucia,friendly,false,10.000,8.000,2.400,0.400,1.600,1.200,1488.272,1418.730,69.542,2.000,0.800,-0.800,teamA_win
2006-05-20,Slovakia,Belgium,friendly,false,8.000,10.000,1.000,1.400,2.600,0.800,1639.466,1642.516,-3.050,-2.000,-1.600,0.600,draw
2006-05-21,Botswana,South Africa,regional_championship,false,5.000,4.000,0.600,0.600,0.200,1.000,1431.187,1564.189,-133.002,1.000,0.400,-0.400,draw
2006-05-21,Swaziland,Madagascar,regional_championship,true,4.000,3.000,1.200,2.800,0.800,1.800,1347.950,1389.112,-41.161,1.000,0.400,1.000,teamA_win
2006-05-21,Uruguay,Northern Ireland,friendly,true,6.000,7.000,0.800,1.200,1.000,1.200,1766.757,1471.572,295.185,-1.000,-0.200,0.000,teamA_win
2006-05-23,South Korea,Senegal,friendly,false,12.000,6.000,1.200,0.400,1.400,1.600,1752.874,1689.557,63.317,6.000,-0.200,-1.200,draw
2006-05-23,United States,Morocco,friendly,false,10.000,6.000,2.000,1.400,0.600,0.600,1845.597,1701.270,144.327,4.000,1.400,0.800,teamB_win
2006-05-23,Austria,Croatia,friendly,false,4.000,7.000,0.800,1.200,1.400,1.200,1586.161,1786.640,-200.479,-3.000,-0.600,0.000,teamB_win
2006-05-24,Uruguay,Romania,friendly,true,6.000,12.000,0.800,1.200,1.800,0.400,1769.076,1758.445,10.630,-6.000,-1.000,0.800,teamA_win
2006-05-24,Ireland,Chile,friendly,false,7.000,8.000,1.000,0.600,1.200,1.400,1775.569,1641.118,134.451,-1.000,-0.200,-0.800,teamB_win
2006-05-24,Norway,Paraguay,friendly,false,0.000,7.000,0.400,2.200,1.200,1.000,1660.481,1716.200,-55.720,-7.000,-0.800,1.200,draw
2006-05-24,Colombia,Ecuador,friendly,true,5.000,3.000,1.400,1.600,0.600,1.200,1698.972,1690.794,8.178,2.000,0.800,0.400,draw
2006-05-24,Hungary,New Zealand,friendly,false,4.000,6.000,0.800,1.200,0.800,1.400,1550.000,1644.165,-94.165,-2.000,0.000,-0.200,teamA_win
2006-05-24,Belgium,Turkey,friendly,false,8.000,8.000,1.200,1.000,1.600,1.400,1642.450,1779.041,-136.591,0.000,-0.400,-0.400,draw
2006-05-25,Australia,Greece,friendly,false,12.000,11.000,2.200,0.600,1.400,0.600,1821.658,1735.937,85.721,1.000,0.800,0.000,teamA_win
2006-05-25,Sweden,Finland,friendly,false,6.000,3.000,1.200,1.400,0.600,1.200,1779.781,1568.013,211.768,3.000,0.600,0.200,draw
2006-05-26,South Korea,Bosnia and Herzegovina,friendly,false,10.000,10.000,1.000,0.600,1.400,0.600,1751.523,1589.039,162.483,0.000,-0.400,0.000,teamA_win
2006-05-26,Czechia,Saudi Arabia,friendly,true,10.000,4.000,1.400,0.800,1.000,1.800,1844.331,1729.203,115.128,6.000,0.400,-1.000,teamA_win
2006-05-26,Ghana,Turkey,friendly,true,3.000,6.000,0.400,1.200,2.000,2.000,1629.493,1776.236,-146.743,-3.000,-1.600,-0.800,draw
2006-05-26,United States,Venezuela,friendly,false,7.000,4.000,1.400,1.200,1.000,1.400,1835.149,1542.384,292.765,3.000,0.400,-0.200,teamA_win
2006-05-26,Romania,Northern Ireland,friendly,true,9.000,4.000,1.600,0.800,0.800,1.400,1751.174,1469.254,281.921,5.000,0.800,-0.600,teamA_win
2006-05-27,Portugal,Cape Verde,friendly,false,13.000,0.000,2.200,0.400,0.600,2.200,1832.731,1429.911,402.820,13.000,1.600,-1.800,teamA_win
2006-05-27,Netherlands,Cameroon,friendly,false,10.000,11.000,1.600,0.600,1.600,0.400,1869.289,1802.585,66.704,-1.000,0.000,0.200,teamA_win
2006-05-27,Switzerland,Ivory Coast,friendly,false,8.000,5.000,1.600,1.200,1.000,1.400,1716.458,1755.514,-39.056,3.000,0.600,-0.200,draw
2006-05-27,France,Mexico,friendly,false,8.000,12.000,1.800,1.000,1.200,0.600,1875.018,1822.962,52.056,-4.000,0.600,0.400,teamA_win
2006-05-27,Wales,Trinidad and Tobago,friendly,true,7.000,11.000,1.000,0.800,1.400,0.600,1515.631,1666.016,-150.385,-4.000,-0.400,0.200,teamA_win
2006-05-27,Serbia and Montenegro,Uruguay,friendly,false,12.000,9.000,1.200,0.400,1.000,0.600,1673.903,1776.346,-102.443,3.000,0.200,-0.200,draw
2006-05-27,Denmark,Paraguay,friendly,false,13.000,5.000,2.600,0.800,1.400,1.400,1787.354,1715.008,72.346,8.000,1.200,-0.600,draw
2006-05-27,Colombia,Romania,friendly,true,6.000,12.000,1.200,1.200,1.800,0.400,1698.795,1753.647,-54.851,-6.000,-0.600,0.800,draw
2006-05-27,New Zealand,Georgia,friendly,true,6.000,7.000,0.800,1.600,1.400,1.800,1634.681,1490.283,144.398,-1.000,-0.600,-0.200,teamA_win
2006-05-27,Germany,Luxembourg,friendly,false,7.000,0.000,1.400,1.400,0.200,2.600,1847.766,1023.361,824.405,7.000,1.200,-1.200,teamA_win
2006-05-27,Spain,Russia,friendly,false,13.000,8.000,3.400,0.800,1.400,0.400,1832.778,1662.835,169.944,5.000,2.000,0.400,draw
2006-05-28,Croatia,Iran,friendly,false,9.000,12.000,2.200,1.400,2.600,0.800,1790.236,1834.999,-44.763,-3.000,-0.400,0.600,draw
2006-05-28,Mali,Morocco,friendly,true,7.000,6.000,0.800,1.000,0.600,0.600,1569.236,1711.718,-142.482,1.000,0.200,0.400,teamA_win
2006-05-28,United States,Latvia,friendly,false,7.000,5.000,1.000,1.200,1.000,1.800,1837.495,1484.786,352.709,2.000,0.000,-0.600,teamA_win
2006-05-28,Ukraine,Costa Rica,friendly,false,6.000,6.000,0.800,0.800,1.800,1.800,1710.747,1717.110,-6.363,0.000,-1.000,-1.000,teamA_win
2006-05-28,Macedonia,Ecuador,friendly,true,4.000,4.000,0.600,2.000,0.600,1.000,1445.060,1690.970,-245.911,0.000,0.000,1.000,teamA_win
2006-05-28,Estonia,Turkey,friendly,true,4.000,7.000,1.000,1.400,2.200,1.800,1442.565,1773.244,-330.679,-3.000,-1.200,-0.400,draw
2006-05-29,Ghana,Jamaica,friendly,true,4.000,4.000,0.600,1.000,0.800,2.200,1632.485,1670.736,-38.251,0.000,-0.200,-1.200,teamA_win
2006-05-30,Germany,Japan,friendly,false,10.000,8.000,2.600,1.000,2.000,0.800,1847.895,1827.707,20.188,2.000,0.600,0.200,draw
2006-05-30,Northern Cyprus,Zanzibar,minor_other,true,10.000,6.000,1.400,1.200,1.000,1.600,1506.214,1339.262,166.952,4.000,0.400,-0.400,teamA_win
2006-05-30,Tunisia,Belarus,friendly,false,7.000,7.000,1.400,1.200,1.200,1.000,1754.161,1524.080,230.081,0.000,0.200,0.200,teamA_win
2006-05-30,Uruguay,Libya,friendly,true,7.000,1.000,1.000,0.800,0.200,1.600,1774.197,1525.598,248.599,6.000,0.800,-0.800,teamA_win
2006-05-30,Chile,Ivory Coast,friendly,true,11.000,6.000,1.400,0.400,1.000,1.000,1651.384,1754.674,-103.290,5.000,0.400,-0.600,draw
2006-05-30,Argentina,Angola,friendly,true,6.000,10.000,1.800,1.400,2.200,1.000,1821.184,1656.114,165.070,-4.000,-0.400,0.400,teamA_win
2006-05-30,Czechia,Costa Rica,friendly,false,13.000,3.000,1.800,0.400,1.200,2.600,1849.433,1709.472,139.961,10.000,0.600,-2.200,teamA_win
2006-05-30,Poland,Colombia,friendly,false,9.000,7.000,1.800,0.800,0.800,0.600,1744.388,1699.970,44.418,2.000,1.000,0.200,teamB_win
2006-05-30,England,Hungary,friendly,false,12.000,7.000,1.600,1.000,1.200,0.800,1860.264,1559.485,300.780,5.000,0.400,0.200,teamA_win
2006-05-31,Iran,Bosnia and Herzegovina,friendly,false,10.000,7.000,2.200,1.200,1.200,1.000,1834.038,1584.812,249.227,3.000,1.000,0.200,teamA_win
2006-05-31,Singapore,Malaysia,friendly,false,5.000,0.000,1.000,1.000,0.600,2.000,1459.470,1377.840,81.629,5.000,0.400,-1.000,draw
2006-05-31,Turkey,Saudi Arabia,friendly,true,5.000,4.000,1.600,1.600,1.000,1.600,1767.689,1724.101,43.588,1.000,0.600,0.000,teamA_win
2006-05-31,Zanzibar,Greenland,minor_other,true,3.000,6.000,0.800,2.000,1.800,2.000,1336.495,1459.103,-122.608,-3.000,-1.000,0.000,teamA_win
2006-05-31,Slovenia,Trinidad and Tobago,friendly,false,6.000,8.000,0.600,1.400,1.200,0.800,1570.734,1655.458,-84.724,-2.000,-0.600,0.600,teamA_win
2006-05-31,Paraguay,Georgia,friendly,true,6.000,7.000,1.600,1.400,1.600,2.200,1716.547,1485.733,230.815,-1.000,0.000,-0.800,teamA_win
2006-05-31,Estonia,New Zealand,friendly,false,5.000,6.000,1.200,1.400,1.200,1.800,1448.119,1639.232,-191.113,-1.000,0.000,-0.400,draw
2006-05-31,France,Denmark,friendly,false,10.000,13.000,1.800,0.800,2.400,0.600,1881.403,1785.814,95.588,-3.000,-0.600,0.200,teamA_win
2006-05-31,Switzerland,Italy,friendly,false,8.000,13.000,1.600,1.200,2.200,0.800,1717.297,1833.384,-116.087,-5.000,-0.600,0.400,draw
2006-06-01,Norway,South Korea,friendly,false,1.000,13.000,0.800,2.400,1.400,0.400,1661.673,1755.750,-94.077,-12.000,-0.600,2.000,draw
2006-06-01,Netherlands,Mexico,friendly,false,10.000,12.000,1.000,0.600,1.200,0.600,1875.366,1816.578,58.788,-2.000,-0.200,0.000,teamA_win
2006-06-01,Northern Cyprus,Gibraltar,minor_other,true,13.000,13.000,2.000,1.000,3.600,0.600,1508.980,1500.000,8.980,0.000,-1.600,0.400,teamA_win
2006-06-02,Liechtenstein,Togo,friendly,false,4.000,3.000,1.000,1.200,0.600,1.600,1212.566,1600.844,-388.278,1.000,0.400,-0.400,teamB_win
2006-06-02,Tunisia,Uruguay,friendly,false,7.000,10.000,1.200,1.000,1.400,0.800,1757.312,1777.091,-19.779,-3.000,-0.200,0.200,draw
2006-06-02,Belarus,Libya,friendly,true,4.000,1.000,1.000,1.600,0.400,1.600,1520.929,1522.704,-1.775,3.000,0.600,0.000,draw
2006-06-02,Turkey,Angola,friendly,true,7.000,9.000,1.400,1.200,2.200,1.400,1774.253,1651.931,122.322,-2.000,-0.800,-0.200,teamA_win
2006-06-02,Sweden,Chile,friendly,false,4.000,11.000,0.600,1.200,1.400,0.400,1775.703,1653.550,122.153,-7.000,-0.800,0.800,draw
2006-06-02,Germany,Colombia,friendly,false,8.000,9.000,2.800,1.400,1.000,0.600,1847.460,1708.423,139.036,-1.000,1.800,0.800,teamA_win
2006-06-02,Italy,Ukraine,friendly,true,11.000,8.000,2.200,1.000,1.400,0.600,1830.968,1718.384,112.583,3.000,0.800,0.400,draw
2006-06-03,Switzerland,China,friendly,false,8.000,3.000,1.800,1.400,0.600,1.200,1719.714,1674.135,45.579,5.000,1.200,0.200,teamA_win
2006-06-03,Macao,Hong Kong,friendly,false,1.000,5.000,0.600,3.400,0.800,2.000,1117.217,1408.069,-290.853,-4.000,-0.200,1.400,draw
2006-06-03,Malaysia,Singapore,friendly,false,1.000,5.000,0.400,1.400,0.600,0.600,1379.571,1457.739,-78.169,-4.000,-0.200,0.800,draw
2006-06-03,Spain,Egypt,friendly,false,11.000,11.000,3.000,0.800,1.800,0.600,1829.377,1781.026,48.351,0.000,1.200,0.200,teamA_win
2006-06-03,Northern Cyprus,Zanzibar,minor_other,true,13.000,5.000,2.000,0.800,1.400,2.200,1513.851,1343.190,170.661,8.000,0.600,-1.400,draw
2006-06-03,England,Jamaica,friendly,false,15.000,4.000,2.200,1.000,1.000,2.800,1862.520,1662.413,200.107,11.000,1.200,-1.800,teamA_win
2006-06-03,Czechia,Trinidad and Tobago,friendly,false,13.000,7.000,1.400,0.400,1.200,1.200,1854.065,1646.165,207.900,6.000,0.200,-0.800,teamA_win
2006-06-03,Portugal,Luxembourg,friendly,true,13.000,0.000,2.600,0.400,0.200,3.400,1834.074,1023.232,810.843,13.000,2.400,-3.000,teamA_win
2006-06-03,Poland,Croatia,friendly,true,6.000,10.000,1.400,1.000,2.600,1.400,1735.934,1791.197,-55.263,-4.000,-1.200,-0.400,teamA_win
2006-06-04,Japan,Malta,friendly,true,6.000,3.000,1.200,1.200,0.600,1.800,1828.142,1255.962,572.180,3.000,0.600,-0.600,teamA_win
2006-06-04,Netherlands,Australia,friendly,false,10.000,12.000,1.000,0.800,2.000,0.400,1881.609,1827.345,54.264,-2.000,-1.000,0.400,draw
2006-06-04,Ghana,South Korea,friendly,true,7.000,11.000,1.400,1.000,1.200,0.400,1640.807,1753.768,-112.960,-4.000,0.200,0.600,teamA_win
2006-06-04,Algeria,Sudan,friendly,false,3.000,6.000,0.800,2.000,2.000,2.400,1523.909,1466.094,57.814,-3.000,-1.200,-0.400,teamA_win
2006-06-04,Colombia,Morocco,friendly,true,6.000,5.000,0.800,1.200,0.200,0.400,1703.774,1701.303,2.471,1.000,0.600,0.800,teamA_win
2006-06-04,Ivory Coast,Slovenia,friendly,true,6.000,6.000,1.000,1.000,0.800,1.400,1752.508,1580.027,172.481,0.000,0.200,-0.400,teamA_win
2006-06-04,Brazil,New Zealand,friendly,true,13.000,4.000,3.600,0.200,1.000,1.800,1885.476,1635.478,249.998,9.000,2.600,-1.600,teamA_win
2006-06-04,Macedonia,Turkey,friendly,true,7.000,9.000,1.000,1.600,1.800,1.400,1457.129,1779.217,-322.088,-2.000,-0.800,0.200,teamA_win
2006-06-05,Ukraine,Libya,friendly,true,9.000,2.000,1.400,0.400,0.600,1.600,1720.733,1522.665,198.068,7.000,0.800,-1.200,teamA_win
2006-06-05,United States,Angola,friendly,true,7.000,6.000,1.000,1.200,2.000,1.600,1839.236,1646.968,192.268,1.000,-1.000,-0.400,teamA_win
2006-06-07,Australia,Liechtenstein,friendly,true,10.000,3.000,1.200,0.600,1.000,1.400,1828.507,1211.116,617.390,7.000,0.200,-0.800,teamA_win
2006-06-07,France,China,friendly,false,10.000,3.000,1.400,0.800,0.800,1.800,1886.890,1667.613,219.276,7.000,0.600,-1.000,teamA_win
2006-06-07,Spain,Croatia,friendly,true,11.000,10.000,2.200,0.800,2.600,1.200,1835.840,1782.514,53.326,1.000,-0.400,-0.400,teamA_win
2006-06-08,Luxembourg,Ukraine,friendly,false,0.000,11.000,0.000,3.000,1.600,0.000,1023.092,1724.367,-701.275,-11.000,-1.600,3.000,teamB_win
2006-06-09,Germany,Costa Rica,world_cup,false,10.000,3.000,3.400,1.400,1.000,2.200,1852.109,1704.840,147.269,7.000,2.400,-0.800,teamA_win
2006-06-09,Ecuador,Poland,world_cup,true,4.000,9.000,0.600,1.000,1.600,0.800,1678.900,1744.617,-65.717,-5.000,-1.000,0.200,teamA_win
2006-06-10,Argentina,Ivory Coast,world_cup,true,6.000,6.000,1.800,1.400,1.400,1.000,1825.367,1756.563,68.804,0.000,0.400,0.400,teamA_win
2006-06-10,Sweden,Trinidad and Tobago,world_cup,true,4.000,4.000,0.400,1.000,1.000,1.800,1773.169,1642.684,130.485,0.000,-0.600,-0.800,draw
2006-06-10,England,Paraguay,world_cup,true,15.000,6.000,3.200,1.000,1.000,1.000,1866.122,1719.688,146.435,9.000,2.200,0.000,teamA_win
2006-06-11,Mexico,Iran,world_cup,true,9.000,13.000,1.200,1.000,3.200,1.200,1810.335,1836.924,-26.589,-4.000,-2.000,-0.200,teamA_win
2006-06-11,Portugal,Angola,world_cup,true,13.000,6.000,2.600,0.400,2.000,1.600,1834.214,1643.241,190.973,7.000,0.600,-1.200,teamA_win
2006-06-11,Netherlands,Serbia and Montenegro,world_cup,true,10.000,10.000,1.200,1.000,1.000,0.600,1880.447,1676.053,204.394,0.000,0.200,0.400,teamA_win
2006-06-12,Australia,Japan,world_cup,true,13.000,8.000,1.800,0.600,1.000,0.800,1828.924,1828.679,0.245,5.000,0.800,-0.200,teamA_win
2006-06-12,Italy,Ghana,world_cup,true,9.000,7.000,1.800,0.800,1.800,1.200,1828.619,1650.663,177.956,2.000,0.000,-0.400,teamA_win
2006-06-12,Czechia,United States,world_cup,true,13.000,10.000,1.800,0.400,1.000,0.400,1857.546,1842.963,14.583,3.000,0.800,0.000,teamA_win
2006-06-13,South Korea,Togo,world_cup,true,8.000,3.000,1.000,0.800,0.600,1.600,1743.912,1602.294,141.618,5.000,0.400,-0.800,teamA_win
2006-06-13,Brazil,Croatia,world_cup,true,13.000,7.000,3.400,0.200,2.000,1.600,1888.351,1776.156,112.195,6.000,1.400,-1.400,teamA_win
